skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C05_WIDTH,What a fixed width can hold,NS_F09_WIDTH_BOUNDS_THE_RANGE,"An unsigned field of n bits represents the values 0 to 2^n minus 1, and nothing outside them.",NS_FAM09_RANGE_FROM_WIDTH,Deriving the range a width allows,"Given a width in bits, give the largest value it can hold, or the width a stated value needs.",D2,D4,APPLY,mcq_single,2^n offered as the maximum — the off-by-one that this family exists to catch; a width one too small for a value that sits exactly on a power of two; the count of values given where the maximum was asked.,NS_RG_WIDTH,Values on a power-of-two boundary are the discriminating stems; 256 needing nine bits rather than eight is the canonical case.,0,1,1,1,0,3
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C04_ARITHMETIC,Calculating in binary,NS_F10_SHIFTING_SCALES_BY_TWO,"Shifting a binary number one place left doubles it and one place right halves it, discarding what falls off the end.",NS_FAM10_SHIFT_EFFECT,Predicting the effect of a shift,"Given a value and a shift, state the resulting value.",D2,D4,APPLY,mcq_single,"The direction reversed, so the value halves where it should double; the discarded bit assumed to wrap around to the other end; a right shift of an odd number rounded up rather than truncated.",NS_RG_ARITHMETIC,"Odd numbers shifted right are the stem that separates understanding from the memorised ""shift means multiply"".",0,1,1,1,0,3
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C06_ERRORS,Where conversions go wrong,NS_F11_A_CONVERSION_FAILS_AT_ONE_STEP,"A wrong conversion is usually right until one identifiable step, and the step can be found by checking each in turn.",NS_FAM11_CONVERSION_ERROR_DIAGNOSIS,Locating the step a conversion went wrong at,"Given a worked conversion with a wrong result, identify the step that introduced the error.",D3,D4,ANALYZE,mcq_single,"A step that is correct but unusual, which attracts students who look for the odd-looking line; the step after the real error, where the wrong value first becomes visible; the final step, which is merely where the wrong answer is written down.",NS_RG_ERRORS,The distinction between where an error was made and where it became visible is the measurement; every stem must separate the two by at least one step.,0,0,1,1,0,2
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C06_ERRORS,Where conversions go wrong,NS_F12_DIGITS_ARE_MEANINGLESS_WITHOUT_A_BASE,"The same digits denote different values in different bases, so a number written without its base is ambiguous.",NS_FAM12_BASE_AMBIGUITY_DIAGNOSIS,Diagnosing a value misread in the wrong base,"Given a situation where a value came out wrong, decide whether a base was assumed rather than stated.",D3,D4,ANALYZE,mcq_single,"An arithmetic slip offered where the fault is interpretive; the claim that the value is simply invalid; a base confusion named in the wrong direction, which produces a different wrong value than the one observed.",NS_RG_ERRORS,"Strongest stems use digit strings that are legal in several bases — 11, 101, 20 — so the ambiguity is real rather than asserted.",0,0,1,1,0,2
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C05_WIDTH,What a fixed width can hold,NS_F13_EXCEEDING_A_WIDTH_WRAPS,A value that exceeds its width does not become large; the bits that do not fit are lost and the value wraps.,NS_FAM13_OVERFLOW_REASONING,Reasoning about a value that exceeds its width,"Given a fixed width and an operation that exceeds it, say what is stored and why.",D3,D5,ANALYZE,mcq_single,"The true mathematical sum, which is the answer a student gives who has not accepted that the width is a hard limit; the maximum value, as though the field saturated; an error being raised, which is a language decision rather than a property of the representation.",NS_RG_WIDTH,"Saturation is a real behaviour in some hardware, so it is a fair distractor rather than an absurd one — say plainly in the stem that the extra bits are discarded.",0,0,1,1,3,5
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C07_CHOICE,Choosing a representation,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,"Choosing a width trades range against space, and choosing a base trades compactness against readability; neither has one right answer without a stated requirement.",NS_FAM14_REPRESENTATION_CHOICE,Choosing a width or base for a stated requirement,"Given a requirement with stated limits, choose the representation that meets it without waste.",D4,D5,EVALUATE,mcq_single,"A width that fits today's largest value exactly, leaving no room for the growth the stem states; a far larger width justified by safety where the stem constrains space; a base chosen for familiarity against a stated compactness requirement.",NS_RG_CHOICE,"Every option must be defensible under some requirement, so the stem must state the requirement precisely enough to settle it.",0,0,0,1,4,5
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C07_CHOICE,Choosing a representation,NS_F15_BITS_ENCODE_MORE_THAN_NUMBERS,"The same positional reasoning explains anything packed into bits — flags, permissions, colour channels — not only numbers.",NS_FAM15_ENCODING_TRANSFER,Applying binary reasoning to an unfamiliar encoding,"Given a described bit encoding the student has not seen, work out what a given pattern means or which pattern is needed.",D4,D5,EVALUATE,mcq_single,The pattern read as a plain decimal number rather than as independent flags; two flags combined by addition where they overlap; the bit order reversed relative to the stem's own statement of it.,NS_RG_CHOICE,"The encoding must be fully defined in the stem — this measures transfer of positional reasoning, not recall of any real permission scheme.",0,0,0,1,3,4
SET_THEORY,Sets,ST_C01_MEMBERSHIP,What a set is,ST_F01_SETS_IGNORE_ORDER_AND_REPEATS,A set is determined by which things are in it; order and repetition do not change it.,ST_FAM01_SET_IDENTITY,Recognising when two sets are the same set,"Given two written collections, say whether they denote the same set.",D1,D2,REMEMBER,mcq_single,Two listings differing only in order treated as different — the commonest first answer; a repeated element treated as adding a member; a set and a list of the same items treated as interchangeable.,ST_RG_BASICS,The anchor family. Keep every set to at most four elements written out in full.,4,1,0,0,0,5
SET_THEORY,Sets,ST_C02_OPERATIONS,Combining sets,ST_F02_EACH_OPERATION_ANSWERS_A_QUESTION,"Union answers ""in either"", intersection ""in both"", and difference ""in this one and not the other"".",ST_FAM02_OPERATION_NAMING,Naming the operation a description calls for,"Given a description in words, name the set operation it describes.",D1,D2,REMEMBER,mcq_single,"Union and intersection exchanged, which the words ""and"" and ""or"" actively encourage — ""students taking maths and physics"" is an intersection; difference offered where the description is symmetric.",ST_RG_OPERATIONS,"Everyday ""and"" meaning intersection is the productive trap and at least two stems should use it.",3,1,0,0,0,4
SET_THEORY,Sets,ST_C01_MEMBERSHIP,What a set is,ST_F03_BEING_IN_IS_NOT_BEING_PART_OF,"An element belongs to a set; a subset is contained in it, and the empty set is a subset of every set.",ST_FAM03_MEMBER_VS_SUBSET,Distinguishing membership from containment,"Given a set and a candidate, say whether it is an element, a subset, both, or neither.",D1,D2,REMEMBER,mcq_single,An element offered as a subset and a one-element set offered as a member — the two halves of the same confusion; the empty set denied as a subset.,ST_RG_BASICS,"Sets that contain sets are the discriminating stem, but keep to one level of nesting.",3,1,0,0,0,4
SET_THEORY,Sets,ST_C02_OPERATIONS,Combining sets,ST_F04_OPERATIONS_PRODUCE_SETS,Applying an operation to two listed sets produces a determinate third set.,ST_FAM04_OPERATION_RESULT,Computing a union or intersection,"Given two small sets, give the result of a named operation.",D2,D3,UNDERSTAND,mcq_single,The other operation's result; a union with the shared elements listed twice; a result that silently drops an element present in only one set.,ST_RG_OPERATIONS,,0,1,1,0,0,2
SET_THEORY,Sets,ST_C02_OPERATIONS,Combining sets,ST_F05_DIFFERENCE_HAS_A_DIRECTION,Difference is not symmetric: what is in A and not B is generally not what is in B and not A.,ST_FAM05_DIFFERENCE_DIRECTION,Applying difference in the stated direction,"Given two sets, give the difference asked for rather than its reverse.",D2,D3,UNDERSTAND,mcq_single,"The reversed difference, which is the whole point of the family; the symmetric difference, which is a real operation and a fair confusion; the intersection removed from the union.",ST_RG_OPERATIONS,"The two differences must be unequal in every stem, or the family measures nothing.",0,1,1,0,0,2
SET_THEORY,Sets,ST_C03_UNIVERSE,What lies outside a set,ST_F06_COMPLEMENT_NEEDS_A_UNIVERSE,A complement is only defined against a stated universe; change the universe and the complement changes.,ST_FAM06_COMPLEMENT_AND_UNIVERSE,Taking a complement against a stated universe,"Given a universe and a set, give the complement, or say why it cannot be given.",D2,D4,APPLY,mcq_single,"A complement taken against an assumed universe rather than the stated one; everything not mentioned anywhere in the question; the set itself, for the student who reverses the operation.",ST_RG_UNIVERSE,"One stem should give two different universes for the same set, which makes the dependence impossible to miss.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C03_UNIVERSE,What lies outside a set,ST_F07_REGIONS_CORRESPOND_TO_EXPRESSIONS,Each region of a two- or three-circle diagram corresponds to one expression built from the sets.,ST_FAM07_REGION_SELECT,Matching a described region to its expression,"Given a described region in words, choose the expression that denotes exactly it.",D2,D4,APPLY,mcq_single,"An expression covering the region plus one neighbouring region — the error of describing ""only A"" as ""A""; the complement of the intended region; the right regions joined by the wrong operation.",ST_RG_UNIVERSE,"Regions are described in words, never drawn: this bank carries no images, and ""in A but in neither of the others"" is unambiguous without one.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C04_COUNTING,Counting without double counting,ST_F08_OVERLAP_IS_COUNTED_ONCE,"The size of a union is the sum of the sizes minus the size of the overlap, because the overlap is otherwise counted twice.",ST_FAM08_UNION_CARDINALITY,Counting the members of a union,"Given the sizes of two sets and their overlap, give the size of their union.",D2,D4,APPLY,mcq_single,"The plain sum, which double counts — the error the rule exists to prevent; the overlap subtracted twice; the sum of the two exclusive parts, omitting the overlap altogether.",ST_RG_COUNTING,Keep the numbers small enough that a wrong answer is a wrong method rather than a wrong sum.,0,1,1,1,0,3
SET_THEORY,Sets,ST_C04_COUNTING,Counting without double counting,ST_F09_A_STATEMENT_MAY_NOT_FIX_THE_OVERLAP,"Knowing two sets are not disjoint does not say how large the overlap is, and many questions are unanswerable without it.",ST_FAM09_OVERLAP_UNDERDETERMINED,Deciding whether the overlap is settled,"Given partial information about two sets, decide what can and cannot be concluded about their union.",D2,D4,APPLY,mcq_single,A single number where a range is the honest answer; disjointness assumed because nothing said otherwise; total overlap assumed from the smaller set fitting inside the larger.,ST_RG_COUNTING,"""It cannot be determined"" must be the correct answer in some stems and a distractor in others, or the family teaches a reflex.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C05_APPLIED,Sets in the tools students use,ST_F10_FILTERS_ARE_SET_OPERATIONS,"Combining filters or query conditions performs union, intersection and difference on the rows they select.",ST_FAM10_FILTER_AS_SET_OPERATION,Reading a combined filter as a set operation,"Given filters combined in a stated way, say which rows are selected.",D2,D4,APPLY,mcq_single,"AND and OR exchanged, which selects far too many or too few rows; a negation applied to one condition rather than the whole; the rows matching either condition offered where both were required.",ST_RG_APPLIED,"Filters are described in plain words rather than SQL, so this measures the set reasoning and not SQL_BASICS.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C06_ERRORS,Where set reasoning fails,ST_F11_DOUBLE_COUNTING_HAS_A_SIGNATURE,A total that exceeds the number of things available is the signature of counting an overlap twice.,ST_FAM11_DOUBLE_COUNT_DIAGNOSIS,Diagnosing a count that came out too high,"Given a stated count that is impossible, identify why it is wrong.",D3,D4,ANALYZE,mcq_single,"An arithmetic slip proposed where the method is at fault; the data declared wrong, which is the answer that requires no reasoning; the overlap named but in the wrong direction.",ST_RG_ERRORS,,0,0,1,1,0,2
SET_THEORY,Sets,ST_C06_ERRORS,Where set reasoning fails,ST_F12_THE_WRONG_OPERATION_STILL_PRODUCES_AN_ANSWER,"Choosing the wrong operation yields a perfectly well-formed set, which is why the error survives review.",ST_FAM12_OPERATION_MISCHOICE_DIAGNOSIS,Diagnosing a requirement met by the wrong operation,"Given a requirement and an implementation that does not meet it, say which operation should have been used.",D3,D4,ANALYZE,mcq_single,"The operation actually used, restated as though correct; an operation that happens to agree on the example given but not in general; a correct operation applied to the wrong pair of sets.",ST_RG_ERRORS,The strongest stems are ones where the wrong operation gives the right answer on the sample data and the wrong one in general.,0,0,1,1,0,2
